"dtfc-fixed-left","dtfc-fixed-left href","rounded-circle src","coin-title","coin-symbol","number","number 2","number 3","number 4","link-blank src","link-blank src 2","btn","graph src","down","down 2","up"
"1008","https://coindiscovery.app/coin/christmas-pump/overview","https://d2daclycywormq.cloudfront.net/production/coins/17000770745115018.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121829Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=6a967fe1fea23b26ee6b2d8a22edf7e74f553e98a1f12a94f22ab97a40b57701","Christmas Pump","CHRISTMAS","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","1025","https://coindiscovery.app/img/graphs/d3.svg","","",""
"1009","https://coindiscovery.app/coin/caketools/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1636755907-GCjvZO8HAh2HDJ537Xgy1dLartazeobz8CRKreB2.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121830Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=25a65adb3a51d1aa9731d71d62080e1e762b339e5f27589475257cde697bd900","Caketools","CKT","$0.007948","","","$1,192,174","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","1024","https://coindiscovery.app/img/graphs/d3.svg","","","0.00%"
"1010","https://coindiscovery.app/coin/galaxypig/overview","https://d2daclycywormq.cloudfront.net/production/coins/16540759445123931.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121830Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=b9fb2ccc5cc0127d6ab151a378ef75f9563c442f52d56505639bd1215d1f7846","Galaxypig","Galpig","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","1024","https://coindiscovery.app/img/graphs/d4.svg","","",""
"1011","https://coindiscovery.app/coin/satoshi-plus/overview","https://d2daclycywormq.cloudfront.net/production/coins/16713481545175162.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121830Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=8bbd2c7cbaf9445b862dd2e91909cc50e1c43cb461b77cd5a905326d976a451f","SATOSHI Plus","CoreDAO","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","1024","https://coindiscovery.app/img/graphs/d1.svg","","",""
"1012","https://coindiscovery.app/coin/honk893/overview","https://d2daclycywormq.cloudfront.net/production/coins/no-logo.svg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121830Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=ce8bf3fed2bb5afbbdcebce7f04cceaf93171a8e46a8e6863d763ff39b7551c9","Honk","HONK","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-solana.svg","","1024","https://coindiscovery.app/img/graphs/d2.svg","","",""
"1013","https://coindiscovery.app/coin/single-doge/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1644981960-IMG_20220216_095319_750.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121830Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=fb9065c753efd13cefae760fbe675e0dffd6f700381d804f9e3378de059f9cb5","Single Doge","Sdoge","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","1023","https://coindiscovery.app/img/graphs/d3.svg","","",""
"1014","https://coindiscovery.app/coin/dogital-trip-advisor/overview","https://d2daclycywormq.cloudfront.net/production/coins/16762786845177801.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121830Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=cb4d30da3e8455d62aeb8f0cd77d8368aa3a5d6245290d96f8ee307264d5d5f4","Dogital Trip Advisor","DTA","$0.0002638","-","-","$131,878","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","1023","https://coindiscovery.app/img/graphs/u1.svg","","",""
"1015","https://coindiscovery.app/coin/spike-doge/overview","https://d2daclycywormq.cloudfront.net/production/coins/16872853335179840.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121830Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=30a3d1ebebb7977a9143361f1a61bbe7d66440335a6e0c98ab198138d17b6a36","SPIKE DOGE","SDOGE","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","1023","https://coindiscovery.app/img/graphs/d4.svg","","",""
"1016","https://coindiscovery.app/coin/kiwbe/overview","https://d2daclycywormq.cloudfront.net/production/coins/16950023015184110.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121830Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=e90bee6eb13c3529e04af2c279866b1006ea265c78e02b4d07b8e76d98c115fd","Kiwbe","KIW","$0.003","-","-","","","","1023","https://coindiscovery.app/img/graphs/u1.svg","","",""
"1017","https://coindiscovery.app/coin/block-sailor/overview","https://d2daclycywormq.cloudfront.net/production/coins/17014190135186135.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121830Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=57075222505061f08202c899956da47ea4829762ac409d219cc125774e164fe5","Block Sailor","BLOCK","$0.229","-","-","","","","1023","https://coindiscovery.app/img/graphs/u4.svg","","",""
"1018","https://coindiscovery.app/coin/poor-fisherman/overview","https://d2daclycywormq.cloudfront.net/production/coins/17018732545186215.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121830Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=74d28c29ea4d87c47b63646004ed0aa133cd4b85bb585c1bb5c22d25ac8205d4","Poor Fisherman","POOR","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-eth.svg","https://coindiscovery.app/img/icons/icon-uniswap.svg","1023","https://coindiscovery.app/img/graphs/d4.svg","","",""
"1019","https://coindiscovery.app/coin/crypto-inu/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1644217338-NN.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121830Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=41ebe3e6f6eef7e8924a3a8d636ec61728e61c818deeef452684a89efba6d03a","Crypto Inu","ABCD","$0","-","-","$2,550,205","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","1022","https://coindiscovery.app/img/graphs/d4.svg","","",""
"1020","https://coindiscovery.app/coin/nurality-token/overview","https://d2daclycywormq.cloudfront.net/production/coins/16478420681321390.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121830Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=4ba259dd9c6bf8b9e0bb6595aef9cb81a7f7dc668b1ac8ca55f769107be359d1","Nurality Token","NURAMKT","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","1022","https://coindiscovery.app/img/graphs/d2.svg","","",""
"1021","https://coindiscovery.app/coin/ethera-chain/overview","https://d2daclycywormq.cloudfront.net/production/coins/16717978045177064.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121830Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=455f08fbb51d7e4dce5d0d0e1163b4201a4a3bf905124e364f3f742369ff7130","Ethera Chain","ETN","$0.00000001531","-","-","$50,000","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","1022","https://coindiscovery.app/img/graphs/u3.svg","","",""
"1022","https://coindiscovery.app/coin/hercules-inu/overview","https://d2daclycywormq.cloudfront.net/production/coins/16883028015181270.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121830Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=68a157e271ef2a537ee4ab0daccf5948b1191a8db12999bb981281af21a33604","Hercules INU","HERC","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","1021","https://coindiscovery.app/img/graphs/d2.svg","","",""
"1023","https://coindiscovery.app/coin/playbox/overview","https://d2daclycywormq.cloudfront.net/production/coins/16897733695179840.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121830Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=da14e22e634ad83c6aeb5f55f27643804b7d5e2a31297b604a20f9365b890014","Playbox","PBOX","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","1021","https://coindiscovery.app/img/graphs/d2.svg","","",""
"1024","https://coindiscovery.app/coin/camelcoin/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1637011291-F5zD6Wpk7etcagY1pQN8RNQzZYf8X39V2m8cQsgK.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121830Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=6a3664344295cb6ce01bb803815f23e6352522fbcd33ad1bd57a70db89209811","Camelcoin","CML","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-eth.svg","https://coindiscovery.app/img/icons/icon-uniswap.svg","1020","https://coindiscovery.app/img/graphs/d4.svg","","",""
"1025","https://coindiscovery.app/coin/metagamespace/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1644209547.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121830Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=531e8b932793a486fe47baa8660e8304eb1e0dcad9be6ea169c5ecaf6ef74961","MetaGameSpace","MetaGS","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","1020","https://coindiscovery.app/img/graphs/d2.svg","","",""
"1026","https://coindiscovery.app/coin/dogemoney/overview","https://d2daclycywormq.cloudfront.net/production/coins/1651525953552820.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121830Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=e7f5abccb71cb963dc95de767915c2987e32c79144b0d4e03b3194525123c9ce","DogeMoney","DOGEMONEY","$0.000000000000001962","","-","$644","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","1020","https://coindiscovery.app/img/graphs/d3.svg","","","0.00%"
"1027","https://coindiscovery.app/coin/lunatics-2-0/overview","https://d2daclycywormq.cloudfront.net/production/coins/1658796914552820.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121830Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=7542e837a6eca37e45c3d9eeaee49825a4d100a8a0c82ccf3430a79d9dcaf9e5","Lunatics 2.0","LUNAT2","$0.001275","-","-","$1,275","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","1020","https://coindiscovery.app/img/graphs/u1.svg","","",""
"1028","https://coindiscovery.app/coin/seapup/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1642292150-265x265.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121830Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=4439c3f7555be047e67dbafffe1ba86bf3460fcbfe7659e3e4c60d4329b03706","SeaPup","SPUP","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","1019","https://coindiscovery.app/img/graphs/d3.svg","","",""
"1029","https://coindiscovery.app/coin/trophy/overview","https://d2daclycywormq.cloudfront.net/production/coins/1652397671552820.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121830Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=f826734cc022524e27eef03a8601913333c37dcc7b0bd4ce8fb51fa89f0eea38","Trophy","TROPHY","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","1019","https://coindiscovery.app/img/graphs/d4.svg","","",""
"1030","https://coindiscovery.app/coin/chainbook/overview","https://d2daclycywormq.cloudfront.net/production/coins/165385271328166.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121830Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=a7f6f786da3b96620c93443099e844189ebdae4cfb058da2471f93c4e65eb72b","ChainBook","CNB","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","1019","https://coindiscovery.app/img/graphs/d4.svg","","",""
"1031","https://coindiscovery.app/coin/cooter-king/overview","https://d2daclycywormq.cloudfront.net/production/coins/16565339745123574.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121830Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=04bde158c828eccfa2b042725259c82db12c06136cf7bbb1d9d8d36019ff6b27","COOTER KING","COOT","$0.00000000003774","-","-","$75,129","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","1019","https://coindiscovery.app/img/graphs/u3.svg","","",""
"1032","https://coindiscovery.app/coin/shiba-wrestler-ai/overview","https://d2daclycywormq.cloudfront.net/production/coins/16952313805175479.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121831Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=f445d935bba9de511e92edae4463e72b1bc0dae08cdddf22e008cb4c4b52facf","SHIBA WRESTLER AI","SWWEAI","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","1019","https://coindiscovery.app/img/graphs/d4.svg","","",""
"1033","https://coindiscovery.app/coin/apple-fan-token/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1636971964-photo_2021-11-12_13-19-32.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121831Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=3141cf24dc236f765eda6e57fc813d47c2f08abbde9bd557bd79518acca15e16","Apple Fan Token","ITOKEN","$0","-","-","$24,674","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","1018","https://coindiscovery.app/img/graphs/d2.svg","","",""
"1034","https://coindiscovery.app/coin/supermeta-inu/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1639042618-Logo_s_ns.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121831Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=e737742a64da4181f9e31fe015d18ea60a94f4fe6317a3d33dc8bac528560c1c","SuperMeta Inu","SMINU","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","1018","https://coindiscovery.app/img/graphs/d1.svg","","",""
"1035","https://coindiscovery.app/coin/lunarocket/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1644859129-jOSWMsJEzT19Ap9sAi3Dc9AOzUVaXqRuokLh5x0lomSVz82sNITO9qkqSxBCoS4PXBgNCV-ZP2Em_8YrogXc7bLNj0DXSdMz93sQarjRBIbpNp8rEwQ_JKlSZQR2kZZTo4Awg_8PJGNiRN9JlwS62AhVVRYRr4JFWs2XrbTAxQmTzuBr3tjryXJ2Kuu0FJCOGB.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121831Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=9ed7fcb76527a299acdfc67deb116019460a91310f1fa72436f8f1fd637cdcd0","lunarocket","LRT","$0","-","-","$11,210","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","1018","https://coindiscovery.app/img/graphs/d4.svg","","",""
"1036","https://coindiscovery.app/coin/shibarisenft/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1644997142-69d034eadfdc72b964a68d1331019c63.jpeg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121831Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=c1303c6d0c455794a99edc143d05fd25b5908b2f7dec851ebe47fedd9a4fc69b","Shibarisenft","SBR","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","1018","https://coindiscovery.app/img/graphs/d4.svg","","",""
"1037","https://coindiscovery.app/coin/metavapp/overview","https://d2daclycywormq.cloudfront.net/production/coins/1651695165552820.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121831Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=533b74d24171f3c0933441d20b185005525459824a473a9c224832ef0d93a623","MetaVapp","VAPP","$0.0001301","","-","$42,917","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","1018","https://coindiscovery.app/img/graphs/d1.svg","","","0.00%"
"1038","https://coindiscovery.app/coin/da-game187/overview","https://d2daclycywormq.cloudfront.net/production/coins/16550413365141506.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121831Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=9172f218d8768a40720ab016532fc1afb76a74365f2e8fc971f7d4eddd8c84e1","Da Game","KASH","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-polygon.svg","","1018","https://coindiscovery.app/img/graphs/d1.svg","","",""
"1039","https://coindiscovery.app/coin/gaming-stars/overview","https://d2daclycywormq.cloudfront.net/production/coins/16863617435179713.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121831Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=05d8c142b8bec0c12cbdc65ca9f0a069e425e179227c815d40fd2af4a96d09c4","Gaming Stars","GS1","$0.00031","-","-","$77,000","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","1018","https://coindiscovery.app/img/graphs/u4.svg","","",""
"1040","https://coindiscovery.app/coin/powerinu/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1637013618-power_inu_logo_200x200.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121831Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=c5e3bf9908af2ed0eafbc21b9c83fd0fda646adb7f5c8dc454cec3dc2bb0451b","PowerInu","PowerInu","$0","-","-","$1,100,000","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","1017","https://coindiscovery.app/img/graphs/d4.svg","","",""
"1041","https://coindiscovery.app/coin/inverted-investment-finance/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1644685577-Original.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121831Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=992e9cc29251d3f5b9163feb295e93e19e3e19a2e70b14b74534e9ff0f0ca761","Inverted Investment Finance","INIF","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","1017","https://coindiscovery.app/img/graphs/d3.svg","","",""
"1042","https://coindiscovery.app/coin/peace-token299/overview","https://d2daclycywormq.cloudfront.net/production/coins/1650920047552820.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121831Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=1366ccb882a6bf13c58854166d5896a8afed614183c35398ae2df06cfa245272","Peace token","PTN","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","1017","https://coindiscovery.app/img/graphs/d3.svg","","",""
